Bdrms,Baths_total,FinishedSqft,Lotsize,Sale_date,Year_Built,Sale_Year,Sale_price
3,2,1424,3390,2022-05-23,1899.0,2022,135000
3,2,1606,3390,2022-09-22,1890.0,2022,149000
6,2,2073,3390,2023-12-28,1910.0,2023,154900
4,2,1871,3390,2023-08-31,1910.0,2023,170000
3,2,1573,3390,2015-10-01,1906.0,2015,184000
5,2,1598,3390,2015-06-01,1910.0,2015,187000
5,2,1598,3390,2018-10-01,1910.0,2018,247147
5,2,1516,3390,2023-03-02,1912.0,2023,260000
3,2,1648,3390,2022-05-24,1916.0,2022,315100
5,2,1598,3390,2023-06-28,1910.0,2023,360000
5,2,1456,3390,2023-11-29,1912.0,2023,485000
4,2,2335,3395,2018-08-01,1925.0,2018,182700
5,2,1981,3400,2021-02-18,1891.0,2021,114000
4,3,1486,3400,2021-08-16,1919.0,2021,234500
4,2,1623,3400,2021-04-20,1919.0,2021,255000
3,2,1488,3416,2018-06-01,1924.0,2018,109900
4,2,1594,3420,2018-05-01,1903.0,2018,95000
4,2,1734,3420,2020-11-20,1906.0,2020,100500
7,2,1296,3420,2023-04-29,1906.0,2023,117000
4,2,1330,3420,2023-03-30,1906.0,2023,130000
2,2,1013,3420,2020-08-18,1898.0,2020,132000
3,2,1163,3420,2014-04-01,1927.0,2014,136000
4,2,1452,3420,2021-07-21,1923.0,2021,150000
3,2,1526,3420,2015-09-01,1926.0,2015,154250
4,2,1267,3420,2018-07-01,1925.0,2018,162900
4,2,1464,3420,2015-04-01,1923.0,2015,164500
4,2,1335,3420,2018-03-01,1962.0,2018,182000
3,2,1501,3420,2020-10-21,1907.0,2020,221000
2,2,1204,3420,2023-06-16,1900.0,2023,225000
3,2,1573,3420,2016-09-01,1925.0,2016,230000
4,3,1102,3420,2022-03-23,1893.0,2022,275000
3,3,1783,3420,2023-02-24,1902.0,2023,280275
6,2,2144,3420,2020-08-20,1922.0,2020,285000
2,2,970,3420,2021-09-13,1926.0,2021,291000
4,2,1880,3429,2021-04-08,1900.0,2021,209700
4,2,1777,3440,2015-02-01,1926.0,2015,190000
4,2,2016,3450,2020-04-29,1920.0,2020,89900
4,2,1737,3450,2013-06-01,1904.0,2013,90060
4,2,1747,3450,2021-09-10,1904.0,2021,140000
4,2,1384,3450,2023-12-20,1920.0,2023,149900
4,2,2040,3450,2021-08-19,1891.0,2021,153000
6,2,1650,3450,2020-08-21,1960.0,2020,160000
4,2,1517,3450,2023-10-20,1902.0,2023,170000
4,2,1737,3450,2021-11-09,1904.0,2021,240000
5,2,2220,3450,2020-03-13,1900.0,2020,243000
6,4,2358,3450,2019-03-15,1964.0,2019,275000
4,2,1695,3450,2023-05-31,1890.0,2023,350000
3,3,1838,3455,2015-07-01,2004.0,2015,123250
4,2,2398,3458,2020-03-24,1896.0,2020,155000
4,2,2398,3459,2017-12-01,1896.0,2017,145000
5,2,2556,3461,2017-10-01,1905.0,2017,210000
3,2,1396,3475,2020-07-27,1924.0,2020,155000
4,2,1998,3475,2016-09-01,1880.0,2016,183600
4,2,1760,3480,2020-09-25,1884.0,2020,92900
8,2,2182,3480,2022-02-22,1926.0,2022,105000
2,2,1323,3480,2020-10-09,1905.0,2020,109000
4,2,1821,3480,2023-06-13,1940.0,2023,115000
3,2,1309,3480,2021-05-12,1900.0,2021,145000
4,2,2340,3480,2023-02-03,1907.0,2023,148000
2,2,990,3480,2022-01-24,1927.0,2022,169900
4,2,1819,3480,2022-07-21,1901.0,2022,175000
2,2,1553,3480,2016-05-01,1923.0,2016,180000
4,2,1578,3480,2020-08-31,1929.0,2020,230000
3,2,1521,3480,2016-10-01,1916.0,2016,255000
3,2,1574,3480,2020-11-28,1891.0,2020,325000
3,2,1458,3480,2020-08-28,1890.0,2020,325000
3,2,1521,3480,2021-07-01,1916.0,2021,359000
4,3,1760,3480,2019-09-06,2019.0,2019,375000
5,3,1518,3482,2021-05-04,1890.0,2021,150000
3,2,1821,3500,2018-07-01,1895.0,2018,85000
5,2,1810,3500,2021-04-21,1892.0,2021,87000
4,2,1654,3500,2020-07-28,1900.0,2020,90000
4,2,1545,3500,2022-05-26,1926.0,2022,90860
5,2,2322,3500,2020-11-18,1908.0,2020,92000
4,2,1727,3500,2018-12-01,1900.0,2018,96000
12,2,2484,3500,2022-03-11,1896.0,2022,100000
4,2,2254,3500,2021-08-25,1916.0,2021,100000
4,2,2133,3500,2020-03-30,1890.0,2020,105000
4,2,1949,3500,2021-06-21,1915.0,2021,106000
5,2,2214,3500,2022-06-02,1908.0,2022,113000
4,2,2098,3500,2023-03-10,1924.0,2023,115000
4,2,2508,3500,2021-03-29,1897.0,2021,120000
3,2,1328,3500,2021-02-26,1917.0,2021,131000
9,2,2215,3500,2022-06-17,1906.0,2022,139900
6,2,2132,3500,2020-03-13,1900.0,2020,148000
4,2,2098,3500,2023-10-13,1924.0,2023,172000
6,2,2257,3500,2020-04-02,1974.0,2020,183000
6,2,2257,3500,2020-05-31,1974.0,2020,183000
3,2,1740,3500,2022-06-08,1912.0,2022,190000
3,2,1462,3500,2023-09-05,1884.0,2023,200000
2,2,1468,3500,2021-08-06,1880.0,2021,209000
5,2,1360,3500,2021-06-04,1924.0,2021,212600
4,2,2024,3500,2022-08-29,1898.0,2022,217000
5,2,1429,3500,2022-10-19,1924.0,2022,220000
3,3,1328,3500,2023-01-12,1917.0,2023,245000
3,2,1564,3500,2018-06-01,1920.0,2018,258000
4,2,1822,3500,2023-01-13,1921.0,2023,310000
3,2,1315,3500,2022-08-19,1919.0,2022,317900
3,2,1494,3500,2018-04-01,1927.0,2018,319900
3,2,1564,3500,2023-11-30,1920.0,2023,325000
7,2,2059,3500,2022-08-04,1890.0,2022,330000
4,2,1694,3500,2020-05-29,1927.0,2020,339900
4,2,1764,3502,2016-11-01,1926.0,2016,190000
4,2,1646,3510,2023-06-05,1910.0,2023,160100
4,2,1868,3510,2018-05-01,1915.0,2018,212000
3,2,1627,3510,2018-11-01,1937.0,2018,217000
6,2,1631,3510,2022-07-26,1912.0,2022,245000
4,2,2112,3510,2018-06-01,1909.0,2018,255000
6,2,2204,3510,2020-03-30,1909.0,2020,260000
6,2,2474,3510,2022-06-08,1904.0,2022,262500
3,2,1829,3510,2020-10-10,1902.0,2020,262500
2,2,1263,3510,2020-07-29,1916.0,2020,265000
4,2,1868,3510,2021-10-29,1915.0,2021,270000
5,2,2460,3510,2018-05-01,1909.0,2018,285000
3,2,1406,3510,2021-08-27,1917.0,2021,290000
2,2,1263,3510,2022-10-26,1916.0,2022,305000
5,2,2640,3510,2022-05-25,1909.0,2022,340000
4,2,1986,3510,2018-08-01,1913.0,2018,343000
3,2,1474,3510,2020-08-31,1925.0,2020,365000
4,2,1986,3510,2020-03-10,1913.0,2020,370000
7,2,1607,3510,2022-02-04,1900.0,2022,376000
3,2,1710,3510,2020-03-11,1923.0,2020,380000
6,2,2474,3510,2023-12-28,1904.0,2023,407000
3,2,1775,3510,2023-06-19,1899.0,2023,501000
5,2,2434,3510,2023-12-04,1905.0,2023,503000
3,3,2118,3510,2022-06-01,1907.0,2022,570000
4,2,1427,3515,2020-05-05,1900.0,2020,225600
4,2,2424,3520,2023-05-31,1885.0,2023,105000
3,2,1908,3520,2021-04-15,1926.0,2021,169000
4,2,1637,3520,2020-05-22,1924.0,2020,235000
4,3,1636,3528,2020-12-15,1917.0,2020,218000
3,2,1294,3531,2021-05-27,1923.0,2021,255000
4,2,1966,3534,2022-08-26,1926.0,2022,125000
6,2,2686,3535,2022-02-25,1908.0,2022,149100
3,2,1419,3536,2013-04-01,1951.0,2013,127000
3,2,1609,3540,2016-08-01,1913.0,2016,80100
3,2,1168,3540,2016-03-01,1930.0,2016,100000
5,2,1960,3540,2021-07-26,1925.0,2021,127000
4,2,1530,3540,2013-04-01,1927.0,2013,153850
3,2,1303,3540,2017-05-01,1929.0,2017,167800
5,2,1960,3540,2023-09-22,1925.0,2023,169900
4,2,1585,3540,2016-10-01,1929.0,2016,182000
5,2,1870,3540,2017-08-01,1904.0,2017,235000
4,2,1618,3540,2015-02-01,1930.0,2015,243500
4,2,1585,3540,2020-07-17,1929.0,2020,251200
4,3,985,3540,2021-07-30,1910.0,2021,297000
4,2,1530,3540,2022-05-11,1927.0,2022,310000
6,2,1440,3540,2023-09-01,1886.0,2023,325000
4,2,1695,3547,2017-04-01,1917.0,2017,139900
4,2,2211,3552,2020-02-28,1890.0,2020,82500
6,3,2256,3552,2021-07-12,1918.0,2021,240000
4,2,2220,3555,2013-07-01,1890.0,2013,202000
4,2,2220,3555,2021-07-16,1890.0,2021,325000
6,2,2112,3556,2014-09-01,1916.0,2014,90000
5,2,1709,3559,2022-08-10,1905.0,2022,275000
4,2,2534,3560,2014-03-01,1896.0,2014,260000
4,2,1980,3564,2021-02-01,1929.0,2021,139900
3,2,1640,3570,2022-10-31,1910.0,2022,80000
3,2,1822,3570,2018-05-01,1905.0,2018,93500
4,2,1862,3570,2018-07-01,1911.0,2018,135500
3,2,1388,3570,2023-12-29,1909.0,2023,145000
3,2,1440,3570,2022-06-22,1925.0,2022,150000
3,2,1616,3570,2022-10-13,1912.0,2022,155000
3,2,1645,3570,2020-12-18,1923.0,2020,155900
3,2,1239,3570,2020-06-11,1928.0,2020,165000
3,2,1384,3570,2021-04-30,1900.0,2021,185000
6,2,2138,3570,2013-10-01,1971.0,2013,203000
3,2,1216,3570,2022-07-25,1928.0,2022,203500
6,2,2855,3570,2023-06-20,1909.0,2023,210000
6,2,1239,3570,2022-02-07,1928.0,2022,212000
3,2,1854,3570,2022-06-21,1925.0,2022,242000
2,2,861,3570,2023-05-03,1914.0,2023,250000
3,2,1959,3570,2021-04-15,1926.0,2021,255000
6,2,1239,3570,2022-05-31,1928.0,2022,293000
4,2,2215,3577,2018-10-01,1926.0,2018,174900
6,2,2562,3582,2018-11-01,1913.0,2018,101400
4,2,1569,3582,2021-05-28,1905.0,2021,108000
4,2,1932,3585,2020-09-14,1904.0,2020,88500
5,2,1876,3595,2023-06-15,1898.0,2023,140000
5,2,1654,3596,2022-11-01,1918.0,2022,135000
3,2,1188,3597,2023-08-25,1925.0,2023,275000
6,2,1997,3597,2016-06-01,1917.0,2016,410000
3,3,2064,3598,2023-06-30,2022.0,2023,440000
2,2,1382,3599,2021-07-16,1900.0,2021,240000
4,2,2092,3599,2021-07-30,1923.0,2021,315000
6,2,2662,3600,2023-09-14,1904.0,2023,80000
5,2,1541,3600,2023-08-18,1902.0,2023,80000
5,2,1582,3600,2022-03-23,1900.0,2022,80000
5,2,2010,3600,2015-10-01,1907.0,2015,80000
4,2,1721,3600,2023-08-04,1923.0,2023,80000
4,2,1858,3600,2021-06-25,1926.0,2021,80000
4,2,1705,3600,2018-08-01,1908.0,2018,80000
8,2,1760,3600,2022-06-27,1928.0,2022,80500
4,2,1416,3600,2017-03-01,1885.0,2017,80513
4,2,2272,3600,2021-05-10,1910.0,2021,82000
3,2,1509,3600,2021-09-15,1895.0,2021,82000
5,2,1725,3600,2014-08-01,1900.0,2014,82500
5,2,1978,3600,2018-07-01,1896.0,2018,83000
4,2,2304,3600,2022-10-26,1915.0,2022,84500
4,2,1256,3600,2018-11-01,1921.0,2018,84500
6,2,2384,3600,2015-06-01,1919.0,2015,85000
5,2,1637,3600,2023-02-27,1894.0,2023,85000
5,2,2484,3600,2014-01-01,1895.0,2014,85000
5,2,2304,3600,2014-02-01,1924.0,2014,85000
4,2,1011,3600,2022-12-15,1910.0,2022,85000
4,2,1888,3600,2022-05-26,1913.0,2022,85000
4,2,2169,3600,2022-04-22,1900.0,2022,85000
4,2,1702,3600,2021-06-21,1900.0,2021,85000
4,2,1122,3600,2020-03-16,1910.0,2020,85000
3,2,1170,3600,2022-11-28,1930.0,2022,85000
3,2,1170,3600,2022-05-02,1920.0,2022,85000
3,2,1509,3600,2022-05-12,1923.0,2022,85500
3,2,1499,3600,2018-10-01,1926.0,2018,86000
4,2,1860,3600,2020-05-27,1926.0,2020,87700
4,2,1870,3600,2020-10-09,1910.0,2020,87900
6,2,1620,3600,2022-01-31,1923.0,2022,88000
4,2,1756,3600,2018-12-01,1918.0,2018,88000
5,2,1846,3600,2015-12-01,1900.0,2015,88300
3,2,1204,3600,2016-05-01,1927.0,2016,88500
4,2,2013,3600,2015-07-01,1924.0,2015,89400
6,2,1740,3600,2021-02-26,1900.0,2021,89900
6,2,2240,3600,2014-06-01,1914.0,2014,89900
4,2,1566,3600,2016-07-01,1922.0,2016,89900
4,2,1584,3600,2016-08-01,1912.0,2016,89900
4,2,2140,3600,2016-10-01,1911.0,2016,89900
3,2,1195,3600,2023-05-05,1952.0,2023,89900
6,2,2392,3600,2018-11-01,1926.0,2018,90000
5,2,1733,3600,2022-08-08,1924.0,2022,90000
5,2,1754,3600,2021-06-30,1913.0,2021,90000
4,2,2340,3600,2022-07-26,1917.0,2022,90000
4,2,1690,3600,2021-01-05,1895.0,2021,90000
4,2,1584,3600,2018-09-01,1905.0,2018,90000
3,2,1553,3600,2022-11-12,1892.0,2022,90000
4,2,2152,3600,2020-07-07,1910.0,2020,91000
4,3,1636,3600,2018-07-01,1912.0,2018,91000
5,2,1982,3600,2023-10-17,1900.0,2023,92000
4,2,1931,3600,2021-01-14,1896.0,2021,92000
4,2,2100,3600,2015-10-01,1923.0,2015,92000
4,2,1837,3600,2021-11-16,1929.0,2021,93000
3,2,1232,3600,2023-12-18,1950.0,2023,93000
4,2,1310,3600,2013-12-01,1926.0,2013,94000
3,2,1623,3600,2015-09-01,1895.0,2015,94900
6,2,2427,3600,2018-05-01,1912.0,2018,95000
4,2,1788,3600,2022-09-15,1912.0,2022,95000
4,2,1461,3600,2016-08-01,1926.0,2016,95000
3,2,1530,3600,2023-06-06,1927.0,2023,95000
4,2,1740,3600,2021-04-16,1894.0,2021,95500
3,2,1711,3600,2020-07-18,1903.0,2020,96000
4,2,1984,3600,2023-12-29,1901.0,2023,97000
4,2,1920,3600,2023-05-15,1912.0,2023,98000
4,2,1419,3600,2022-12-14,1914.0,2022,98000
4,2,1461,3600,2021-01-08,1914.0,2021,98000
3,2,1464,3600,2022-10-31,1927.0,2022,98500
6,2,2484,3600,2022-12-16,1912.0,2022,99000
4,2,1907,3600,2023-12-04,1927.0,2023,99000
6,2,1930,3600,2023-01-06,1900.0,2023,100000
6,2,2458,3600,2023-08-29,1911.0,2023,100000
6,2,2630,3600,2018-04-01,1908.0,2018,100000
5,2,1743,3600,2022-11-17,1908.0,2022,100000
5,2,2025,3600,2020-12-04,1897.0,2020,100000
5,2,1691,3600,2016-11-01,1860.0,2016,100000
5,2,1669,3600,2017-10-01,1900.0,2017,100000
4,2,1555,3600,2022-05-18,1928.0,2022,100000
4,2,1619,3600,2022-11-21,1905.0,2022,100000
4,2,1620,3600,2021-10-20,1927.0,2021,100000
4,2,1832,3600,2020-05-28,1895.0,2020,100000
4,2,1440,3600,2014-06-01,1928.0,2014,100000
4,2,2153,3600,2014-08-01,1905.0,2014,100000
3,3,1386,3600,2022-09-20,1912.0,2022,100000
3,2,996,3600,2021-09-14,1950.0,2021,100000
4,2,2168,3600,2022-01-31,1900.0,2022,101000
5,2,2304,3600,2016-06-01,1924.0,2016,101500
4,2,1653,3600,2014-08-01,1923.0,2014,101500
4,2,1653,3600,2014-12-01,1923.0,2014,101500
4,2,2208,3600,2022-11-29,1909.0,2022,102000
4,2,1672,3600,2021-09-17,1905.0,2021,102000
4,2,2088,3600,2017-12-01,1914.0,2017,103000
3,2,1677,3600,2023-10-30,1928.0,2023,104000
4,2,1716,3600,2015-09-01,1904.0,2015,104500
6,2,2322,3600,2021-05-19,1905.0,2021,105000
5,2,1749,3600,2023-09-06,1901.0,2023,105000
5,2,2461,3600,2023-04-26,1904.0,2023,105000
5,2,1858,3600,2022-08-24,1927.0,2022,105000
5,2,1440,3600,2021-08-04,1915.0,2021,105000
5,2,2010,3600,2021-08-16,1907.0,2021,105000
5,2,1669,3600,2016-08-01,1891.0,2016,105000
4,2,1848,3600,2023-01-26,1904.0,2023,105000
4,2,2208,3600,2022-09-16,1910.0,2022,105000
3,2,1542,3600,2017-07-01,1920.0,2017,106750
3,2,1473,3600,2016-04-01,1925.0,2016,106900
4,2,2020,3600,2022-08-19,1907.0,2022,107000
4,2,1496,3600,2017-08-01,1907.0,2017,107500
6,2,2306,3600,2023-12-07,1905.0,2023,109000
3,2,1496,3600,2017-09-01,1908.0,2017,109000
6,2,2580,3600,2013-09-01,1910.0,2013,109900
4,2,1547,3600,2020-09-28,1905.0,2020,109900
8,2,1931,3600,2023-09-26,1896.0,2023,110000
6,2,2600,3600,2022-04-06,1910.0,2022,110000
5,2,2108,3600,2022-11-10,1894.0,2022,110000
5,2,2320,3600,2021-07-15,1906.0,2021,110000
5,2,2112,3600,2013-03-01,1902.0,2013,110000
5,2,1881,3600,2016-09-01,1908.0,2016,110000
4,2,2042,3600,2022-05-04,1909.0,2022,110000
4,2,2304,3600,2015-08-01,1924.0,2015,110000
4,2,1892,3600,2016-10-01,2015.0,2016,110000
4,2,1826,3600,2022-06-17,1907.0,2022,111000
4,2,1956,3600,2020-12-28,1900.0,2020,112000
6,2,2554,3600,2022-07-22,1909.0,2022,112300
3,3,1215,3600,2017-05-01,1926.0,2017,112500
4,2,1536,3600,2016-09-01,1903.0,2016,113000
4,2,1848,3600,2017-04-01,1906.0,2017,113500
4,2,1496,3600,2017-03-01,1909.0,2017,114900
6,2,2820,3600,2020-12-03,1914.0,2020,115000
6,2,2072,3600,2017-11-01,1968.0,2017,115000
4,2,1578,3600,2023-09-12,1912.0,2023,115000
4,2,1606,3600,2020-05-18,1890.0,2020,115000
4,2,1400,3600,2016-07-01,1928.0,2016,115000
4,2,1226,3600,2018-04-01,1920.0,2018,115000
4,2,2746,3600,2018-09-01,1889.0,2018,115000
3,2,1280,3600,2023-02-17,2006.0,2023,115000
4,2,1913,3600,2021-10-22,1903.0,2021,116000
6,2,2248,3600,2022-03-28,1913.0,2022,118000
5,2,1627,3600,2022-10-18,1911.0,2022,118000
5,2,1964,3600,2014-09-01,1918.0,2014,118000
4,2,1972,3600,2022-12-06,1928.0,2022,118000
4,2,1470,3600,2014-10-01,1890.0,2014,119000
3,2,1598,3600,2013-12-01,1894.0,2013,119000
5,2,1979,3600,2016-09-01,1890.0,2016,119200
6,2,2726,3600,2021-08-02,1912.0,2021,119900
5,2,2124,3600,2023-05-17,1891.0,2023,119900
3,2,1250,3600,2016-09-01,1951.0,2016,119900
7,2,1568,3600,2022-11-23,1925.0,2022,120000
6,2,2544,3600,2022-06-17,1912.0,2022,120000
5,2,2010,3600,2023-04-19,1907.0,2023,120000
5,3,1248,3600,2020-09-18,1901.0,2020,120000
4,2,1712,3600,2023-06-01,1913.0,2023,120000
4,2,1479,3600,2021-11-05,1924.0,2021,120000
4,2,1733,3600,2020-06-25,1905.0,2020,120000
3,3,1331,3600,2022-05-12,1900.0,2022,120000
2,2,1584,3600,2018-12-01,1945.0,2018,120000
6,2,2890,3600,2023-02-10,1899.0,2023,121000
4,2,1427,3600,2018-07-01,1923.0,2018,122000
3,2,1492,3600,2020-04-03,1896.0,2020,122000
3,2,1399,3600,2018-07-01,1924.0,2018,122000
4,2,1738,3600,2021-04-22,1929.0,2021,123000
3,2,1377,3600,2023-02-01,1911.0,2023,123000
4,2,1892,3600,2021-08-13,1914.0,2021,124000
3,2,1696,3600,2020-12-21,1915.0,2020,124000
4,2,1620,3600,2020-02-07,1900.0,2020,124900
5,2,2140,3600,2018-04-01,1910.0,2018,125000
4,2,1777,3600,2023-08-01,1926.0,2023,125000
4,2,1522,3600,2021-04-28,1928.0,2021,125000
3,2,1664,3600,2013-06-01,1903.0,2013,125000
3,2,1221,3600,2022-09-29,1906.0,2022,125100
3,2,1565,3600,2021-05-24,1910.0,2021,125900
5,2,1540,3600,2018-03-01,1908.0,2018,126000
4,2,1456,3600,2013-03-01,1900.0,2013,126500
3,2,1134,3600,2015-12-01,1891.0,2015,126900
4,2,1848,3600,2020-02-07,1906.0,2020,127000
4,2,1895,3600,2022-11-18,1926.0,2022,127500
4,2,2020,3600,2013-07-01,1904.0,2013,128900
4,2,1606,3600,2016-03-01,1909.0,2016,129000
6,2,2570,3600,2023-05-15,1910.0,2023,129900
3,2,1281,3600,2023-05-15,1926.0,2023,130000
4,2,1517,3600,2017-06-01,1900.0,2017,130100
4,2,1848,3600,2013-08-01,1904.0,2013,130200
3,2,1228,3600,2020-06-12,1894.0,2020,130500
5,2,1772,3600,2016-10-01,1893.0,2016,131000
4,2,1496,3600,2013-04-01,1908.0,2013,131500
4,3,1724,3600,2023-10-30,1913.0,2023,133000
3,2,1414,3600,2015-06-01,1984.0,2015,133000
4,2,2544,3600,2016-05-01,1892.0,2016,133500
3,2,1695,3600,2017-12-01,1890.0,2017,134000
4,2,2250,3600,2018-02-01,1903.0,2018,134400
4,2,1252,3600,2018-09-01,1923.0,2018,134900
8,2,1337,3600,2022-03-18,1926.0,2022,135000
6,2,2544,3600,2023-07-07,1907.0,2023,135000
6,2,3104,3600,2014-03-01,1896.0,2014,135000
5,2,1877,3600,2021-08-26,1914.0,2021,135000
4,2,1540,3600,2022-06-29,1904.0,2022,135000
4,2,1256,3600,2022-03-23,1921.0,2022,135000
4,2,1681,3600,2021-04-15,1911.0,2021,135000
4,2,1809,3600,2013-02-01,1924.0,2013,135000
3,3,1203,3600,2023-10-04,1909.0,2023,135000
3,2,1802,3600,2023-09-13,1910.0,2023,135000
4,2,1518,3600,2017-02-01,1908.0,2017,135500
4,2,1552,3600,2018-01-01,1906.0,2018,136000
6,2,2248,3600,2022-11-28,1914.0,2022,137800
8,2,2180,3600,2023-04-18,1923.0,2023,138000
4,2,1870,3600,2015-12-01,1907.0,2015,138000
3,2,1461,3600,2021-05-20,1900.0,2021,138000
5,2,2302,3600,2017-11-01,1914.0,2017,138500
6,2,2304,3600,2021-02-17,1905.0,2021,139900
4,2,1480,3600,2021-07-12,1885.0,2021,139900
4,2,1715,3600,2015-06-01,1909.0,2015,139900
11,2,2040,3600,2022-07-11,1910.0,2022,140000
6,2,2686,3600,2020-04-10,1912.0,2020,140000
4,2,1470,3600,2023-02-09,1890.0,2023,140000
4,2,2151,3600,2022-12-21,1913.0,2022,140000
4,2,2356,3600,2022-06-21,1912.0,2022,140000
4,2,1980,3600,2022-06-24,1907.0,2022,140000
4,2,1716,3600,2022-01-27,1905.0,2022,140000
4,2,1450,3600,2017-03-01,1890.0,2017,140000
4,2,1334,3600,2018-12-01,1919.0,2018,140000
3,2,1005,3600,2022-07-08,1903.0,2022,140000
3,2,1152,3600,2021-06-15,2004.0,2021,140000
3,2,1133,3600,2018-05-01,1951.0,2018,140000
3,3,1205,3600,2020-12-30,1915.0,2020,141000
2,2,976,3600,2021-01-25,1896.0,2021,141000
3,2,1204,3600,2020-08-14,1927.0,2020,141100
6,2,2097,3600,2020-12-18,1906.0,2020,142000
5,2,2258,3600,2022-11-01,1892.0,2022,143000
4,2,2640,3600,2016-06-01,1900.0,2016,143000
3,2,1707,3600,2021-07-06,1912.0,2021,143900
4,2,1555,3600,2016-04-01,1910.0,2016,144900
6,2,2302,3600,2018-12-01,1891.0,2018,145000
5,2,2320,3600,2023-04-07,1906.0,2023,145000
5,2,1872,3600,2022-07-13,1909.0,2022,145000
4,2,1482,3600,2023-04-07,1908.0,2023,145000
4,2,1952,3600,2020-09-02,1913.0,2020,145000
4,2,1706,3600,2016-07-01,1898.0,2016,145000
3,2,1170,3600,2023-03-29,1930.0,2023,145000
3,2,1496,3600,2017-04-01,1908.0,2017,145000
4,2,1606,3600,2020-12-18,1910.0,2020,146600
4,2,1848,3600,2020-11-23,1904.0,2020,147000
4,2,1116,3600,2020-10-23,1906.0,2020,148000
4,2,1870,3600,2017-08-01,1905.0,2017,148000
3,2,1541,3600,2015-08-01,1900.0,2015,148000
3,2,1461,3600,2017-02-01,1927.0,2017,148000
3,2,1606,3600,2021-01-06,1920.0,2021,148900
4,2,1672,3600,2017-10-01,1918.0,2017,149000
3,2,1539,3600,2022-04-28,1892.0,2022,149900
3,2,1375,3600,2018-08-01,1897.0,2018,149900
6,2,2384,3600,2017-06-01,1910.0,2017,150000
5,2,1772,3600,2022-10-28,1913.0,2022,150000
5,2,2578,3600,2020-09-28,1911.0,2020,150000
4,2,2266,3600,2022-06-17,1925.0,2022,150000
4,2,1948,3600,2022-07-07,1910.0,2022,150000
4,2,1424,3600,2022-06-08,1910.0,2022,150000
4,2,2119,3600,2021-07-09,1927.0,2021,150000
4,2,1486,3600,2021-06-01,1900.0,2021,150000
4,2,1614,3600,2016-04-01,1892.0,2016,150000
4,2,1288,3600,2017-11-01,1923.0,2017,150000
3,2,1509,3600,2022-03-16,1895.0,2022,150000
2,2,1166,3600,2021-08-04,1923.0,2021,150000
4,2,1391,3600,2023-03-20,2014.0,2023,150500
5,2,2203,3600,2020-05-27,1965.0,2020,151000
4,2,1647,3600,2023-08-30,1928.0,2023,153000
5,2,1411,3600,2021-03-24,1906.0,2021,153500
3,2,1517,3600,2021-06-28,1923.0,2021,153500
4,2,1940,3600,2023-08-08,1926.0,2023,154000
6,2,1812,3600,2018-08-01,1918.0,2018,154600
4,2,1840,3600,2016-08-01,1928.0,2016,154900
4,2,1105,3600,2022-11-01,1939.0,2022,155000
4,2,1899,3600,2018-11-01,1885.0,2018,155000
3,2,1440,3600,2020-07-17,1904.0,2020,155000
3,2,1407,3600,2017-06-01,1961.0,2017,155000
3,2,1711,3600,2017-08-01,1905.0,2017,155000
4,2,1586,3600,2016-08-01,1929.0,2016,155200
4,2,1800,3600,2013-07-01,1961.0,2013,156000
4,2,2196,3600,2016-09-01,1922.0,2016,156250
8,2,2712,3600,2015-05-01,1894.0,2015,156500
6,2,2580,3600,2023-03-17,1910.0,2023,157000
4,2,2020,3600,2016-10-01,1904.0,2016,157000
3,2,1226,3600,2020-10-30,1927.0,2020,157000
5,3,2998,3600,2021-03-19,1910.0,2021,158000
4,2,2963,3600,2020-05-14,1919.0,2020,158000
4,2,1321,3600,2015-10-01,1982.0,2015,158000
3,2,1188,3600,2017-08-01,1926.0,2017,158000
8,2,2024,3600,2022-02-14,1905.0,2022,159000
5,2,1837,3600,2020-01-31,1900.0,2020,159000
4,2,2028,3600,2015-05-01,1923.0,2015,159000
5,2,2024,3600,2018-07-01,1959.0,2018,159500
4,2,2170,3600,2014-10-01,1904.0,2014,159750
6,2,2566,3600,2023-07-24,1914.0,2023,160000
6,2,2248,3600,2020-07-13,1914.0,2020,160000
6,2,2000,3600,2018-03-01,1900.0,2018,160000
5,2,1603,3600,2022-11-03,1915.0,2022,160000
3,3,1138,3600,2020-09-15,1895.0,2020,160000
5,2,2160,3600,2017-08-01,1917.0,2017,161500
5,2,2735,3600,2017-10-01,1910.0,2017,162000
5,2,1944,3600,2016-05-01,1897.0,2016,163000
4,2,2010,3600,2016-07-01,1894.0,2016,163000
3,2,1320,3600,2023-11-30,1880.0,2023,163000
6,2,2136,3600,2015-03-01,1976.0,2015,163200
2,2,1608,3600,2020-09-18,1923.0,2020,164000
5,2,1522,3600,2020-01-16,1900.0,2020,164500
4,2,2382,3600,2013-07-01,1914.0,2013,164900
6,2,2456,3600,2023-12-15,1915.0,2023,165000
5,2,1754,3600,2021-11-24,1913.0,2021,165000
4,2,1835,3600,2022-04-12,1929.0,2022,165000
4,2,1352,3600,2020-10-05,1896.0,2020,165000
4,2,1785,3600,2016-12-01,1892.0,2016,165000
3,2,1452,3600,2021-09-30,1895.0,2021,165000
3,2,1461,3600,2018-05-01,1927.0,2018,165000
3,2,1965,3600,2018-05-01,1917.0,2018,165000
6,2,2072,3600,2016-07-01,1969.0,2016,165800
3,3,1574,3600,2023-06-12,1905.0,2023,166000
